,0
783,0.5842079
784,0.23309648
785,0.14200586
786,0.051801417
787,0.048877615
788,0.12580816
789,0.40875304
790,0.26938546
791,0.26432812
792,0.22294612
793,0.24373138
794,0.054595545
795,0.16304052
796,0.32616588
797,0.049204756
798,0.12875436
799,0.28347778
800,0.13830106
801,0.10085572
802,0.37174192
803,0.209532
804,0.22127537
805,0.17261213
806,0.21595034
807,0.5355433
808,0.14170831
809,0.15574366
810,0.72513044
811,0.2242362
812,0.38979778
813,0.17462623
814,0.23475228
815,0.06448859
816,0.21392095
817,0.14256045
818,0.14804909
819,0.45003343
820,0.33430925
821,0.18693548
822,0.29109874
823,0.22760524
824,0.5484135
825,0.18006292
826,0.28751433
827,0.1734317
828,0.13746502
829,0.40783
830,0.32401374
831,0.1620036
832,0.14742243
833,0.17082596
834,0.08501416
835,0.23018344
836,0.1516055
837,0.18697359
838,0.20501687
839,0.02846999
840,0.02905987
841,0.0684541
842,0.10510038
843,0.1903047
844,0.3312
845,0.4079394
846,0.16092896
847,0.10969943
848,0.5034904
849,0.18933602
850,0.28947386
851,0.05122183
852,0.16096723
853,0.35081998
854,0.23606272
855,0.06658383
856,0.17784773
857,0.6366608
858,0.20648763
859,0.21148409
860,0.07386943
861,0.69194466
862,0.17913324
863,0.160369
864,0.36310762
865,0.60059655
866,0.24304487
867,0.5134227
868,0.42168185
869,0.10921377
870,0.40438268
871,0.37517598
872,0.06719782
873,0.042125963
874,0.047501054
875,0.040743355
876,0.07333946
877,0.059178777
878,0.3712371
879,0.23170584
880,0.053012826
881,0.068090506
882,0.046338376
883,0.24944435
884,0.29133776
885,0.16776958
886,0.14942388
887,0.041157715
888,0.14696434
889,0.07182879
890,0.08811522
891,0.032382686
892,0.056202896
893,0.12599443
894,0.25110245
895,0.035078976
896,0.35812584
897,0.09482585
898,0.16842848
899,0.1355334
900,0.08289703
901,0.69095725
902,0.21071266
903,0.10755279
904,0.38671264
905,0.6457721
906,0.33419845
907,0.20049354
908,0.2930605
909,0.20743431
910,0.055118594
911,0.23338613
912,0.3077361
913,0.25137
914,0.031059656
915,0.10288314
916,0.019763554
917,0.06555285
918,0.07272494
919,0.16460234
