,0
3651,0.9402753
3652,0.6682871
3653,0.62104326
3654,0.49800593
3655,0.87837493
3656,0.6929364
3657,0.9268245
3658,0.9744601
3659,0.64156073
3660,0.8239363
3661,0.92761713
3662,0.92005885
3663,0.9693964
3664,0.90977186
3665,0.8695119
3666,0.9319165
3667,0.96592695
3668,0.97101384
3669,0.9663885
3670,0.73908234
3671,0.6139997
3672,0.5694174
3673,0.9309877
3674,0.98112464
3675,0.9562772
3676,0.8406522
3677,0.9695746
3678,0.91610783
3679,0.8656076
3680,0.9582819
3681,0.9210591
3682,0.6230274
3683,0.6663637
3684,0.96885765
3685,0.97760177
3686,0.948943
3687,0.60265446
3688,0.59297603
3689,0.5703598
3690,0.9090567
3691,0.55603296
3692,0.9483349
3693,0.62137675
3694,0.65420234
3695,0.9384922
3696,0.96784335
3697,0.5883314
3698,0.97976846
3699,0.79605484
3700,0.6367276
3701,0.9442629
3702,0.91253775
3703,0.8834509
3704,0.9691617
3705,0.9158113
3706,0.96524054
3707,0.9670486
3708,0.6146216
3709,0.653636
3710,0.9740882
3711,0.7944424
3712,0.9397361
3713,0.93064904
3714,0.79880494
3715,0.96808314
3716,0.8312956
3717,0.9757321
3718,0.9679479
3719,0.93355733
3720,0.6093372
3721,0.8089717
3722,0.87900954
3723,0.948485
3724,0.9792889
3725,0.6588865
3726,0.9677778
3727,0.59718233
3728,0.5180338
3729,0.9669125
3730,0.76175135
3731,0.868729
3732,0.9018308
3733,0.9308419
3734,0.88902587
3735,0.98114866
3736,0.95913225
3737,0.8178921
3738,0.9662603
3739,0.62745017
3740,0.9271934
3741,0.9813891
3742,0.94585776
3743,0.9208314
3744,0.986561
3745,0.94350165
3746,0.6732882
3747,0.5333164
3748,0.74258524
3749,0.825764
3750,0.9621271
3751,0.9707499
3752,0.7496594
3753,0.93844205
3754,0.9582727
3755,0.9256393
3756,0.59530246
3757,0.51522684
3758,0.96980715
3759,0.91274536
3760,0.57475746
3761,0.95065176
3762,0.73102486
3763,0.95647925
3764,0.95906734
3765,0.98932743
3766,0.9482816
3767,0.93027747
3768,0.93457127
3769,0.9234779
3770,0.9280992
3771,0.6663392
3772,0.9234779
3773,0.79299307
3774,0.91399205
3775,0.9717419
3776,0.974047
3777,0.55036926
3778,0.8518315
3779,0.97475356
3780,0.75632226
3781,0.946519
3782,0.97531295
3783,0.9809121
3784,0.976769
3785,0.967103
3786,0.84274244
3787,0.97050035
3788,0.9436887
3789,0.9646042
3790,0.9630529
3791,0.9277703
3792,0.96694374
3793,0.7647372
3794,0.97328985
3795,0.7622704
3796,0.85848194
3797,0.9785088
3798,0.45703715
3799,0.9707864
3800,0.8850387
3801,0.96370184
3802,0.942962
3803,0.90786546
3804,0.65105593
3805,0.77838963
3806,0.94595927
3807,0.9699986
3808,0.5145323
3809,0.9673094
3810,0.97425663
3811,0.7436237
3812,0.97396654
3813,0.5105832
3814,0.94717103
3815,0.9791734
3816,0.6656634
3817,0.9755123
3818,0.8468062
3819,0.9319644
3820,0.6117879
3821,0.96404845
3822,0.97951984
3823,0.9040097
3824,0.67952687
3825,0.81621444
3826,0.9311808
3827,0.96698207
3828,0.8564535
3829,0.7473921
3830,0.96694374
3831,0.75314116
3832,0.9316514
3833,0.9759026
3834,0.8326907
3835,0.9674942
3836,0.98496485
3837,0.47398567
3838,0.9662818
3839,0.89749736
3840,0.4866805
3841,0.8617155
3842,0.93570065
3843,0.9846464
3844,0.89611626
3845,0.40440086
3846,0.6106783
3847,0.47777075
3848,0.8015602
3849,0.81770074
3850,0.9695435
3851,0.41363144
3852,0.9871357
3853,0.97075224
3854,0.9868412
3855,0.9645056
3856,0.6275196
3857,0.5628941
3858,0.71589047
3859,0.96676755
3860,0.9701675
3861,0.9362062
3862,0.56971264
3863,0.9347375
3864,0.42173645
3865,0.9103533
3866,0.9421766
3867,0.9193411
3868,0.9512513
3869,0.81349
3870,0.73982704
3871,0.43388438
3872,0.96984744
3873,0.9420308
3874,0.34809646
3875,0.68012136
3876,0.52737623
3877,0.669071
3878,0.9139572
3879,0.82401145
3880,0.9678124
3881,0.63621527
3882,0.49489063
3883,0.37592283
3884,0.98039985
3885,0.5047707
3886,0.4247984
3887,0.8733838
3888,0.41264844
3889,0.66149116
3890,0.95782834
3891,0.6025424
3892,0.9578016
3893,0.79967207
3894,0.95394033
3895,0.73848283
3896,0.76179993
3897,0.9103863
3898,0.73512137
3899,0.697356
3900,0.9676967
3901,0.4451572
3902,0.9737442
3903,0.6108278
3904,0.96057606
3905,0.95134866
3906,0.81033194
3907,0.96872306
3908,0.6867787
3909,0.667812
3910,0.98058265
3911,0.9717235
3912,0.9784369
3913,0.9855011
3914,0.9591739
3915,0.96781373
3916,0.7602587
3917,0.38172117
3918,0.6972495
3919,0.65619224
3920,0.9642882
3921,0.9285641
3922,0.6632525
3923,0.73628956
3924,0.9634417
3925,0.453007
3926,0.5924728
3927,0.7289585
3928,0.9690568
3929,0.9648269
3930,0.97123194
3931,0.9169407
3932,0.88702303
3933,0.12762085
3934,0.21856853
3935,0.99963963
3936,0.22245035
3937,0.9966484
3938,0.98589337
3939,0.99877685
3940,0.99435246
3941,0.95531267
3942,0.95152193
3943,0.9527173
3944,0.1389519
3945,0.9983972
3946,0.99223244
3947,0.7882729
3948,0.98858464
3949,0.990175
3950,0.9894832
3951,0.99947387
3952,0.9975333
3953,0.9891243
3954,0.85001916
3955,0.9882609
3956,0.9989064
3957,0.9848328
3958,0.986527
3959,0.9247509
3960,0.9975338
3961,0.99842
3962,0.67928326
3963,0.9678659
3964,0.96929425
3965,0.99006546
3966,0.9881053
3967,0.8461581
3968,0.9506207
3969,0.8165664
3970,0.656289
3971,0.9855843
3972,0.6704286
3973,0.99180365
3974,0.5486335
3975,0.612794
3976,0.96384686
3977,0.5890142
3978,0.27017856
3979,0.5515906
3980,0.6605262
3981,0.85572857
3982,0.7974609
3983,0.99624217
3984,0.9950765
3985,0.99799746
3986,0.95821404
3987,0.14833796
3988,0.48281154
3989,0.98911905
3990,0.99922824
3991,0.83095187
3992,0.9697701
3993,0.7231796
3994,0.36404073
3995,0.77216506
3996,0.99555814
3997,0.9917493
3998,0.9598902
3999,0.96543515
4000,0.9936342
4001,0.991602
4002,0.99827325
4003,0.59798497
4004,0.76067704
4005,0.9956851
4006,0.916848
4007,0.9977017
4008,0.985446
4009,0.930948
4010,0.82038426
4011,0.8978106
4012,0.98446864
4013,0.99825794
4014,0.8852609
4015,0.9474841
4016,0.98877126
4017,0.9980742
4018,0.93715745
4019,0.9098612
4020,0.8923586
4021,0.8053703
4022,0.86786056
4023,0.8140565
4024,0.9528612
4025,0.9523451
4026,0.94673306
4027,0.99120367
4028,0.9692187
4029,0.42394346
4030,0.9669457
4031,0.99851185
4032,0.7621592
4033,0.96736544
4034,0.99751437
4035,0.838058
4036,0.84463096
4037,0.83639526
4038,0.81492156
4039,0.8996382
4040,0.9109406
4041,0.9974477
4042,0.9992531
4043,0.30410483
4044,0.34896013
4045,0.44234744
4046,0.9770957
4047,0.9224587
4048,0.98803747
4049,0.9993087
4050,0.51440656
4051,0.9753724
4052,0.9264918
4053,0.9779272
4054,0.99186397
4055,0.5331828
4056,0.7903368
4057,0.9688419
4058,0.31223392
4059,0.99880874
4060,0.9475368
4061,0.99935395
4062,0.9983057
4063,0.98258454
4064,0.9186557
4065,0.9983902
4066,0.9929831
4067,0.98694485
4068,0.9670373
4069,0.08677557
4070,0.63636065
4071,0.9597542
4072,0.31802505
4073,0.93332607
4074,0.99623066
4075,0.9997949
4076,0.29579848
4077,0.99429333
4078,0.97933394
4079,0.9550985
4080,0.78201115
4081,0.7993725
4082,0.80003685
4083,0.93596333
4084,0.9795725
4085,0.99207264
4086,0.9900205
4087,0.4367688
4088,0.93879515
4089,0.9969662
4090,0.99097776
4091,0.8386981
4092,0.93747437
4093,0.9262358
4094,0.60550684
4095,0.46761414
4096,0.9492976
4097,0.9668523
4098,0.9564887
4099,0.93207395
4100,0.99569327
4101,0.9987896
4102,0.9902007
4103,0.88615865
4104,0.96283174
4105,0.87099755
4106,0.95399266
4107,0.6508353
4108,0.96382064
4109,0.9785069
4110,0.9612927
4111,0.99855334
4112,0.98122483
4113,0.9994635
4114,0.9462713
4115,0.9982097
4116,0.8946233
4117,0.96168685
4118,0.99434894
4119,0.61996084
4120,0.8945092
4121,0.9857686
4122,0.9032948
4123,0.6755604
4124,0.48847163
4125,0.38226005
4126,0.22053912
4127,0.98006743
4128,0.9955817
4129,0.99746776
4130,0.96834666
4131,0.975635
4132,0.9834501
4133,0.96520805
4134,0.90891653
4135,0.9812057
4136,0.96130127
4137,0.9928843
4138,0.99522936
4139,0.8189416
4140,0.9946175
4141,0.9835681
4142,0.96024424
4143,0.9971271
4144,0.6396115
4145,0.5569431
4146,0.97725475
4147,0.9995977
4148,0.34458366
4149,0.94150794
4150,0.95157343
4151,0.04454609
4152,0.8688882
4153,0.91374874
4154,0.9314955
4155,0.66485894
4156,0.9358589
4157,0.97585434
4158,0.8987954
4159,0.99155945
4160,0.9964604
4161,0.996375
4162,0.9822515
4163,0.9460873
4164,0.99713516
4165,0.9811839
4166,0.9896151
4167,0.98182654
4168,0.3570963
4169,0.8189397
4170,0.066878445
4171,0.9793345
4172,0.97459453
4173,0.99864477
4174,0.9959596
4175,0.4488013
4176,0.99130297
4177,0.9146728
4178,0.9514708
4179,0.44867706
4180,0.99186313
4181,0.13963896
4182,0.08172157
4183,0.99879116
4184,0.9569787
4185,0.99411076
4186,0.9913045
4187,0.9897182
4188,0.9979315
4189,0.99756145
4190,0.9973411
4191,0.9785396
4192,0.99527466
4193,0.9879045
4194,0.99768305
4195,0.9975585
4196,0.9934644
4197,0.9955323
4198,0.997175
4199,0.9978976
4200,0.9951893
4201,0.9968746
4202,0.988665
4203,0.9926225
4204,0.99783236
4205,0.9893105
4206,0.99785066
4207,0.99235713
4208,0.99224675
4209,0.99827886
4210,0.9929188
4211,0.99850285
4212,0.99716187
4213,0.97384846
4214,0.9971263
4215,0.968026
4216,0.9977082
4217,0.9946403
4218,0.9958383
4219,0.9936806
4220,0.9888278
4221,0.98853534
4222,0.9916186
4223,0.99763095
4224,0.9880527
4225,0.9838245
4226,0.975019
4227,0.98859954
4228,0.98755836
4229,0.9984182
4230,0.9976567
4231,0.99700135
4232,0.9962379
4233,0.99774987
4234,0.99652606
4235,0.9958038
4236,0.9860234
4237,0.9710227
4238,0.99838567
4239,0.98770756
4240,0.9892603
4241,0.9793301
4242,0.97469455
4243,0.9955323
4244,0.9978668
4245,0.9980262
4246,0.9921904
4247,0.9975756
4248,0.99484706
4249,0.99641305
4250,0.99705505
4251,0.9912555
4252,0.99766964
4253,0.99708873
4254,0.99394834
4255,0.96984744
4256,0.99843735
4257,0.9969682
4258,0.99558544
4259,0.9969118
4260,0.99772614
4261,0.99748814
4262,0.9958275
4263,0.998475
4264,0.99776137
4265,0.997551
4266,0.9978301
4267,0.9961022
4268,0.99719894
4269,0.9949799
4270,0.99755365
4271,0.97808504
4272,0.99751544
4273,0.9979862
4274,0.97820824
4275,0.9985056
4276,0.97866917
4277,0.99853885
4278,0.99840015
4279,0.99519926
4280,0.9967206
4281,0.99296254
4282,0.9943334
4283,0.99754274
4284,0.99100786
4285,0.9892588
4286,0.99845314
4287,0.99616313
4288,0.9784217
4289,0.9975776
4290,0.99666363
4291,0.9789812
4292,0.992234
4293,0.9779284
4294,0.9847185
4295,0.9925547
4296,0.9976538
4297,0.9858015
4298,0.99795914
4299,0.9785121
4300,0.9870216
4301,0.965475
4302,0.97166926
4303,0.9961953
4304,0.9961282
4305,0.9966018
4306,0.9985071
4307,0.99780494
4308,0.99791986
4309,0.99752516
4310,0.98388886
4311,0.9759629
4312,0.9907066
4313,0.9967091
4314,0.98706144
4315,0.9966191
4316,0.99823606
4317,0.9966259
4318,0.9974687
4319,0.99700683
4320,0.9957747
4321,0.9975216
4322,0.99739456
4323,0.99851125
4324,0.9985342
4325,0.98796695
4326,0.99650097
4327,0.98591423
4328,0.9976767
4329,0.9969735
4330,0.9884326
4331,0.996953
4332,0.99760556
4333,0.98685604
4334,0.98596257
4335,0.994478
4336,0.9975231
4337,0.9761294
4338,0.9240685
4339,0.98723364
4340,0.98814917
4341,0.99626106
4342,0.93965703
4343,0.98348373
4344,0.921974
4345,0.99769235
4346,0.99610704
4347,0.96015674
4348,0.9918
4349,0.99672675
4350,0.9978933
4351,0.9301107
4352,0.9960497
4353,0.9707738
4354,0.9766442
4355,0.9984786
4356,0.99761283
4357,0.9392747
4358,0.99189115
4359,0.97691697
4360,0.8431286
4361,0.9663885
4362,0.9949104
4363,0.99668735
4364,0.9842955
4365,0.9494865
4366,0.9747687
4367,0.7449732
4368,0.9984536
4369,0.99723697
4370,0.9957112
4371,0.8817591
4372,0.9646908
4373,0.98814803
4374,0.99773186
4375,0.99516654
4376,0.96140194
4377,0.96975815
4378,0.9974535
4379,0.98543555
4380,0.9950596
4381,0.9707884
4382,0.99785596
4383,0.9928877
4384,0.9717928
4385,0.97583723
4386,0.97960496
4387,0.9978957
4388,0.91000736
4389,0.9875004
4390,0.9786849
4391,0.95137453
4392,0.9976915
4393,0.9608793
4394,0.9970751
4395,0.9893454
4396,0.9965695
4397,0.9574736
4398,0.9683185
4399,0.9495206
4400,0.9970919
4401,0.9665794
4402,0.9975318
4403,0.97316843
4404,0.9931497
4405,0.97556233
4406,0.9970747
4407,0.92423946
4408,0.895518
4409,0.9876703
4410,0.9954725
4411,0.9824508
4412,0.9654727
4413,0.98928016
4414,0.983422
4415,0.9974376
4416,0.81181
4417,0.9723842
4418,0.9925053
4419,0.99831617
4420,0.9918533
4421,0.9894208
4422,0.98851633
4423,0.9482357
4424,0.99830353
4425,0.9397441
4426,0.9851992
4427,0.96653
4428,0.9766217
4429,0.953903
4430,0.99078524
4431,0.9978314
4432,0.9562999
4433,0.8968305
4434,0.9974892
4435,0.97705483
4436,0.92873144
4437,0.99852836
4438,0.9978162
4439,0.99110305
4440,0.99746954
4441,0.99124193
4442,0.9854301
4443,0.9795599
4444,0.9973658
4445,0.9674771
4446,0.997717
4447,0.99246526
4448,0.9703705
4449,0.91871756
4450,0.9843306
4451,0.9978167
4452,0.9806731
4453,0.9384566
4454,0.92921025
4455,0.9853307
4456,0.9693775
4457,0.9894091
4458,0.9938508
4459,0.9505445
4460,0.93509436
4461,0.99832934
4462,0.9405981
4463,0.9843306
4464,0.9954477
4465,0.9973424
4466,0.9975061
4467,0.92314345
4468,0.98969615
4469,0.9935489
4470,0.9761155
4471,0.9209595
4472,0.99611616
4473,0.9906696
4474,0.9977513
4475,0.998787
4476,0.99764085
4477,0.99665797
4478,0.9598061
4479,0.92338234
4480,0.9979296
4481,0.98867244
4482,0.75743175
4483,0.9798155
4484,0.98766685
4485,0.97030896
4486,0.9690767
4487,0.98046106
4488,0.9606922
4489,0.9582328
4490,0.9794958
4491,0.85556597
4492,0.98907757
4493,0.9767476
4494,0.9884099
4495,0.9435846
4496,0.9398485
4497,0.9782844
4498,0.99536926
4499,0.97446567
4500,0.9649679
4501,0.7896196
4502,0.86730045
4503,0.99656516
4504,0.7960756
4505,0.924418
4506,0.946698
4507,0.98362446
4508,0.9595608
4509,0.9878907
4510,0.9955071
4511,0.7568057
4512,0.99753976
4513,0.9767036
4514,0.9958592
4515,0.91879386
4516,0.96810675
4517,0.9898616
4518,0.9956399
4519,0.9954905
4520,0.96456695
4521,0.9197866
4522,0.9508232
4523,0.9955401
4524,0.9913197
4525,0.99347275
4526,0.9549026
4527,0.9715512
4528,0.96851826
4529,0.96007806
4530,0.8969622
4531,0.9808857
4532,0.97922814
4533,0.98196673
4534,0.98590547
4535,0.9624978
4536,0.975019
4537,0.99709857
4538,0.9967609
4539,0.99406403
4540,0.9621957
4541,0.9856737
4542,0.9814886
4543,0.9375509
4544,0.9373788
4545,0.97803843
4546,0.9749234
4547,0.9711982
4548,0.9923328
4549,0.99003524
4550,0.99612397
4551,0.88380617
4552,0.92504156
4553,0.98205274
4554,0.907534
4555,0.97008264
4556,0.99202627
4557,0.9613475
4558,0.9783131
4559,0.9938041
4560,0.9939559
4561,0.95680535
4562,0.8981706
4563,0.98605937
4564,0.9912141
4565,0.9975189
4566,0.98191273
4567,0.9038931
4568,0.9102159
4569,0.9963703
4570,0.99330246
4571,0.8368318
4572,0.98777753
4573,0.9957938
4574,0.93639725
4575,0.9107631
4576,0.98104525
4577,0.9959318
4578,0.9955978
4579,0.946698
4580,0.9863862
4581,0.97064275
4582,0.9815316
4583,0.99578446
4584,0.96608144
4585,0.9955746
4586,0.98583555
4587,0.9865915
4588,0.9957528
4589,0.97690433
4590,0.9954756
4591,0.92173076
4592,0.9826498
4593,0.97195894
4594,0.9651317
4595,0.97768056
4596,0.9591695
4597,0.99697566
4598,0.9307325
4599,0.9903914
4600,0.9765876
4601,0.99570554
4602,0.9975319
4603,0.99639636
4604,0.91612434
4605,0.9935968
4606,0.99361926
4607,0.9820863
4608,0.8999373
4609,0.75343084
4610,0.99368286
4611,0.9880833
4612,0.897313
4613,0.9196777
4614,0.97883564
4615,0.86005265
4616,0.990629
4617,0.97572845
4618,0.9737517
4619,0.9242297
4620,0.9622378
4621,0.99313205
4622,0.9587934
4623,0.9706388
4624,0.9759478
4625,0.9918568
4626,0.9968843
4627,0.7731242
4628,0.9811591
4629,0.9710055
4630,0.95502967
4631,0.9783287
4632,0.9828426
4633,0.9821774
4634,0.94382465
4635,0.99743736
4636,0.37231782
4637,0.9977379
4638,0.9971431
4639,0.9984635
4640,0.9885117
4641,0.9901129
4642,0.98128635
4643,0.909245
4644,0.9865568
4645,0.9941607
4646,0.5805119
4647,0.98335576
4648,0.9706919
4649,0.994918
4650,0.9534973
4651,0.2150218
4652,0.95811325
4653,0.20231426
4654,0.6762634
4655,0.70320296
4656,0.8964667
4657,0.91842204
4658,0.99415404
4659,0.97709024
4660,0.97242606
4661,0.9138634
4662,0.99136543
4663,0.69481426
4664,0.9861318
4665,0.9896628
4666,0.91868013
4667,0.9976561
4668,0.9900085
4669,0.99853086
4670,0.9820354
4671,0.9992248
4672,0.9985557
4673,0.9990615
4674,0.96562004
4675,0.9994437
4676,0.98230666
4677,0.063636385
4678,0.5310247
4679,0.7473927
4680,0.16457447
4681,0.64316255
4682,0.9997429
4683,0.99577254
4684,0.9997812
4685,0.96383756
4686,0.99115413
4687,0.99544805
4688,0.9780191
4689,0.99883074
4690,0.68690133
4691,0.34767157
4692,0.9919595
4693,0.90638006
4694,0.9575069
4695,0.9806553
4696,0.620134
4697,0.9917025
4698,0.9986285
4699,0.9967719
4700,0.97714657
4701,0.8042537
4702,0.98713374
4703,0.97124195
4704,0.7552246
4705,0.85284215
4706,0.9989247
4707,0.9257253
4708,0.64088345
4709,0.8068611
4710,0.96385264
4711,0.98791635
4712,0.9825899
4713,0.87764114
4714,0.16337775
4715,0.77575123
4716,0.98683506
4717,0.9699108
4718,0.97889733
4719,0.56216204
4720,0.95340216
4721,0.8825345
4722,0.7246679
4723,0.79498416
4724,0.9795476
4725,0.5711353
4726,0.98981243
4727,0.99793774
4728,0.98246956
4729,0.9961163
4730,0.8284677
4731,0.99957174
4732,0.9987571
4733,0.7844092
4734,0.7898776
4735,0.913208
4736,0.9834711
4737,0.8688136
4738,0.41004032
4739,0.9990183
4740,0.9088997
4741,0.99805886
4742,0.744479
4743,0.82755727
4744,0.94387704
4745,0.98856574
4746,0.9697399
4747,0.99439126
4748,0.23551384
4749,0.9972052
4750,0.7396079
4751,0.9936162
4752,0.87643653
4753,0.94160295
4754,0.9994281
4755,0.9980749
4756,0.99848384
4757,0.99215513
4758,0.9193955
4759,0.97924906
4760,0.4278483
4761,0.9471041
4762,0.8136873
4763,0.9915872
4764,0.9976114
4765,0.99568874
4766,0.99912375
4767,0.98825026
4768,0.16975494
4769,0.9415369
4770,0.9898094
4771,0.99547184
4772,0.9832244
4773,0.99550205
4774,0.63353556
4775,0.7578094
4776,0.69431204
4777,0.6553684
4778,0.9268941
4779,0.84066993
4780,0.9140243
4781,0.982688
4782,0.9000674
4783,0.7446807
4784,0.9557233
4785,0.83774155
4786,0.24744695
4787,0.99813783
4788,0.9968928
4789,0.9855774
4790,0.87103873
4791,0.99768126
4792,0.9892266
4793,0.70412034
4794,0.84310514
4795,0.94984
4796,0.82685554
4797,0.99511564
4798,0.98947257
4799,0.7168301
4800,0.98859066
4801,0.9890792
4802,0.98879576
4803,0.9880483
4804,0.9564185
4805,0.70336133
4806,0.99932253
4807,0.9457914
4808,0.97769904
4809,0.9193822
4810,0.92974466
4811,0.9965534
4812,0.8282177
4813,0.5020705
4814,0.9998362
4815,0.9992493
4816,0.9682846
4817,0.9818844
4818,0.99502987
4819,0.8841093
4820,0.9869572
4821,0.8681518
4822,0.4739837
4823,0.39066038
4824,0.11513318
4825,0.97036093
4826,0.9239242
4827,0.4455093
4828,0.92384666
4829,0.9616296
4830,0.8668663
4831,0.96742487
4832,0.98907286
4833,0.12756538
4834,0.81527656
4835,0.9068181
4836,0.98898447
4837,0.9859132
4838,0.9987375
4839,0.97744864
4840,0.5941242
4841,0.998028
4842,0.9979196
4843,0.99767905
4844,0.89000267
4845,0.40453705
4846,0.9907851
4847,0.9780467
4848,0.9911379
4849,0.91723186
4850,0.5956557
4851,0.74124265
4852,0.8606589
4853,0.9729661
4854,0.9949418
4855,0.996802
4856,0.96590436
4857,0.99906105
4858,0.99278545
4859,0.9963814
4860,0.9519983
4861,0.9729441
4862,0.7591481
4863,0.98972565
4864,0.9938778
4865,0.9939405
4866,0.9511045
4867,0.9977708
4868,0.98646426
4869,0.9980428
4870,0.9992481
4871,0.9444765
4872,0.999099
4873,0.9696334
4874,0.99457705
4875,0.9992926
4876,0.9995234
4877,0.9744222
4878,0.9998783
4879,0.9960568
4880,0.95731014
4881,0.99998116
4882,0.9847035
4883,0.9981931
4884,0.8837433
4885,0.98586476
4886,0.4492426
4887,0.112899184
4888,0.6661606
4889,0.99315864
4890,0.95192796
4891,0.9956458
4892,0.9953171
4893,0.9957879
4894,0.986439
4895,0.96606886
4896,0.78956723
4897,0.9293036
4898,0.991751
4899,0.7997695
4900,0.94471145
4901,0.28555787
4902,0.97812414
4903,0.9908953
4904,0.9587662
4905,0.96034425
4906,0.1623827
4907,0.4974942
4908,0.8895301
4909,0.7730322
4910,0.9155694
4911,0.8579731
4912,0.9950736
4913,0.18435802
4914,0.9960672
4915,0.96755123
4916,0.87695587
4917,0.99208915
4918,0.9823017
4919,0.9898218
4920,0.99518883
4921,0.9039767
4922,0.9650231
4923,0.9741942
4924,0.8785062
4925,0.998852
4926,0.36040643
4927,0.44720876
4928,0.60540736
4929,0.99713254
4930,0.99983704
4931,0.92422193
4932,0.8771542
4933,0.9999254
4934,0.9979603
4935,0.99942905
4936,0.99261075
4937,0.99883133
4938,0.98276055
4939,0.4310691
4940,0.99813974
4941,0.6231279
4942,0.98172194
4943,0.9793274
4944,0.8794801
4945,0.0672178
4946,0.9905647
4947,0.4469584
4948,0.9883206
4949,0.99533737
4950,0.99115527
4951,0.996833
4952,0.9481775
4953,0.9294633
4954,0.85765105
4955,0.9201472
4956,0.9966389
4957,0.9645328
4958,0.82523924
4959,0.89717627
4960,0.3924509
4961,0.7397293
4962,0.99805224
4963,0.9941818
4964,0.98848873
4965,0.43679002
4966,0.82170886
4967,0.8860628
4968,0.9930062
4969,0.9994822
4970,0.9936899
4971,0.60003054
4972,0.8755744
4973,0.75697243
4974,0.90048534
4975,0.9880483
4976,0.97725326
4977,0.9976319
4978,0.99755543
4979,0.9551394
4980,0.9867498
4981,0.78573096
4982,0.9334551
4983,0.99094653
4984,0.9985514
4985,0.9955117
4986,0.98186904
4987,0.9920243
4988,0.090238355
4989,0.99215454
4990,0.9990608
4991,0.25700295
4992,0.99820006
4993,0.82253045
4994,0.98675704
4995,0.97537065
4996,0.6541957
4997,0.98776126
4998,0.9924279
4999,0.58701485
5000,0.2591086
5001,0.9960878
5002,0.9936606
5003,0.98892164
5004,0.94080216
5005,0.9969887
5006,0.51159996
5007,0.9257261
5008,0.7349956
5009,0.9982237
5010,0.98442984
5011,0.71345747
5012,0.039486736
5013,0.9575137
5014,0.99874485
5015,0.9889683
5016,0.9641413
5017,0.98502535
5018,0.32361302
5019,0.46744046
5020,0.21972586
5021,0.98968095
5022,0.9952952
5023,0.43920806
5024,0.9856902
5025,0.98511666
5026,0.98990405
5027,0.9513752
5028,0.96352273
5029,0.99395186
5030,0.7983077
5031,0.8787346
5032,0.5688672
5033,0.3310413
5034,0.99632674
5035,0.9885261
5036,0.9961867
5037,0.83253765
5038,0.98820555
5039,0.99916637
5040,0.9055831
5041,0.956077
5042,0.1538174
5043,0.36788997
5044,0.9531069
5045,0.9910677
5046,0.8121954
5047,0.478784
5048,0.8374843
5049,0.9933582
5050,0.9772613
5051,0.85614514
5052,0.99617624
5053,0.99684215
5054,0.7273361
5055,0.98990333
5056,0.48348078
5057,0.9594798
5058,0.9923086
5059,0.97502184
5060,0.9815028
5061,0.9814579
5062,0.9990257
5063,0.93337446
5064,0.999054
5065,0.97465736
5066,0.36962575
5067,0.7941754
5068,0.98728716
5069,0.8818463
5070,0.70517135
5071,0.20023277
5072,0.6543009
5073,0.7901321
5074,0.99464214
5075,0.9827387
5076,0.9111909
5077,0.7558622
5078,0.8526913
5079,0.99290174
5080,0.82103384
5081,0.75305176
5082,0.9631601
5083,0.6651241
5084,0.9692291
5085,0.82792884
5086,0.8270596
5087,0.9955308
5088,0.93425775
5089,0.9816762
5090,0.9993793
5091,0.999969
5092,0.99808466
5093,0.9997174
5094,0.6918629
5095,0.7070319
5096,0.9622623
5097,0.9485634
5098,0.8153598
5099,0.805275
5100,0.99988353
5101,0.99387664
5102,0.9309593
5103,0.9985098
5104,0.62511593
5105,0.99965155
5106,0.96715206
5107,0.8592603
5108,0.9866897
5109,0.83130854
5110,0.97813946
5111,0.9949537
5112,0.9877781
5113,0.99250424
5114,0.9420948
5115,0.9783609
5116,0.89147776
5117,0.9848433
5118,0.9892105
5119,0.03587678
5120,0.89286053
5121,0.838251
5122,0.70238584
5123,0.9714993
5124,0.9912157
5125,0.8383003
5126,0.9921346
5127,0.99252737
5128,0.71175814
5129,0.22394902
5130,0.34340328
5131,0.8949791
5132,0.82768905
5133,0.93047315
5134,0.9707714
5135,0.9677078
5136,0.63314486
5137,0.9907052
5138,0.9843833
5139,0.9789124
5140,0.5381028
5141,0.7544187
5142,0.9976654
5143,0.8859185
5144,0.9949816
5145,0.99674547
5146,0.99770004
5147,0.63842607
5148,0.993933
5149,0.9114175
5150,0.91449565
5151,0.99806327
5152,0.9926196
5153,0.8734174
5154,0.95956177
5155,0.8618202
5156,0.996986
5157,0.9875309
5158,0.9990252
5159,0.72274476
5160,0.97272134
5161,0.99912745
5162,0.9996693
5163,0.9962639
5164,0.99171054
5165,0.83730125
5166,0.9725823
5167,0.99906594
5168,0.9858089
5169,0.99466693
5170,0.9947758
5171,0.88533497
5172,0.8758881
5173,0.9877852
5174,0.89467835
5175,0.9780042
5176,0.8305778
5177,0.98025113
5178,0.9962619
5179,0.9778397
5180,0.99601245
5181,0.94712955
5182,0.9951886
5183,0.25844255
5184,0.9844305
5185,0.38637647
5186,0.8636132
5187,0.9848028
5188,0.99690527
5189,0.99903727
5190,0.9953028
5191,0.996995
5192,0.99757594
5193,0.7024363
5194,0.55095345
5195,0.9260648
5196,0.82853305
5197,0.7874052
5198,0.5577022
5199,0.5625871
5200,0.9988939
5201,0.9590957
5202,0.9992617
5203,0.26918772
5204,0.49999648
5205,0.8542648
5206,0.9484394
5207,0.038966358
5208,0.5596939
5209,0.9903048
5210,0.9991959
5211,0.9653059
5212,0.99713326
5213,0.98348963
